index,filename,scene_label,city,location,segment,device,encoded,decoded,sum,count,mean,ranks
11266,audio/street_traffic-prague-1006-41277-a.wav,street_traffic,prague,1006,41277,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.027857370264247054
11267,audio/street_traffic-prague-1006-41291-a.wav,street_traffic,prague,1006,41291,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.027936962750716332
11268,audio/street_traffic-lyon-1110-41293-a.wav,street_traffic,lyon,1110,41293,a,8,street_traffic,335.0,357.0,0.938375350140056,0.139207258834766
11269,audio/street_traffic-prague-1006-41316-a.wav,street_traffic,prague,1006,41316,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.02801655523718561
11270,audio/street_traffic-lyon-1110-41322-a.wav,street_traffic,lyon,1110,41322,a,8,street_traffic,321.0,357.0,0.8991596638655462,0.3088984399872652
11272,audio/street_traffic-lyon-1045-41330-a.wav,street_traffic,lyon,1045,41330,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05205348615090735
11273,audio/street_traffic-prague-1033-41348-a.wav,street_traffic,prague,1033,41348,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10498248965297675
11274,audio/street_traffic-lyon-1029-41366-a.wav,street_traffic,lyon,1029,41366,a,8,street_traffic,328.0,357.0,0.9187675070028011,0.21545686087233365
11275,audio/street_traffic-lisbon-1067-41386-a.wav,street_traffic,lisbon,1067,41386,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08237822349570201
11276,audio/street_traffic-lyon-1110-41388-a.wav,street_traffic,lyon,1110,41388,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.0760904170646291
11277,audio/street_traffic-lyon-1110-41392-a.wav,street_traffic,lyon,1110,41392,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03406558420885068
11278,audio/street_traffic-lyon-1110-41400-a.wav,street_traffic,lyon,1110,41400,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05778414517669532
11281,audio/street_traffic-lisbon-1008-41406-a.wav,street_traffic,lisbon,1008,41406,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.06327602674307545
11283,audio/street_traffic-lisbon-1067-41417-a.wav,street_traffic,lisbon,1067,41417,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028096147723654888
11284,audio/street_traffic-lisbon-1067-41432-a.wav,street_traffic,lisbon,1067,41432,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013451130213307863
11285,audio/street_traffic-lyon-1029-41465-a.wav,street_traffic,lyon,1029,41465,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.1300541228907991
11286,audio/street_traffic-prague-1006-41471-a.wav,street_traffic,prague,1006,41471,a,8,street_traffic,346.0,357.0,0.969187675070028,0.0578637376631646
11287,audio/street_traffic-lyon-1110-41479-a.wav,street_traffic,lyon,1110,41479,a,8,street_traffic,327.0,357.0,0.9159663865546218,0.22843043616682585
11288,audio/street_traffic-lyon-1045-41482-a.wav,street_traffic,lyon,1045,41482,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08882521489971347
11289,audio/street_traffic-prague-1033-41497-a.wav,street_traffic,prague,1033,41497,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03414517669531996
11290,audio/street_traffic-lyon-1110-41500-a.wav,street_traffic,lyon,1110,41500,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.020773638968481375
11291,audio/street_traffic-lisbon-1008-41508-a.wav,street_traffic,lisbon,1008,41508,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04019420566698503
11292,audio/street_traffic-lyon-1045-41512-a.wav,street_traffic,lyon,1045,41512,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03422476918178924
11293,audio/street_traffic-lyon-1110-41520-a.wav,street_traffic,lyon,1110,41520,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06892709328239414
11294,audio/street_traffic-prague-1006-41525-a.wav,street_traffic,prague,1006,41525,a,8,street_traffic,332.0,357.0,0.9299719887955182,0.17176058580070042
11296,audio/street_traffic-lisbon-1076-41534-a.wav,street_traffic,lisbon,1076,41534,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013530722699777141
11297,audio/street_traffic-lyon-1045-41547-a.wav,street_traffic,lyon,1045,41547,a,8,street_traffic,296.0,357.0,0.8291316526610645,0.6402419611588666
11298,audio/street_traffic-lisbon-1067-41551-a.wav,street_traffic,lisbon,1067,41551,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.14907672715695638
11299,audio/street_traffic-lisbon-1067-41555-a.wav,street_traffic,lisbon,1067,41555,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.14915631964342566
11300,audio/street_traffic-lisbon-1008-41556-a.wav,street_traffic,lisbon,1008,41556,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013610315186246419
11301,audio/street_traffic-lyon-1110-41588-a.wav,street_traffic,lyon,1110,41588,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.008118433619866285
11302,audio/street_traffic-lyon-1045-41600-a.wav,street_traffic,lyon,1045,41600,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08890480738618274
11303,audio/street_traffic-lisbon-1076-41627-a.wav,street_traffic,lisbon,1076,41627,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013689907672715695
11304,audio/street_traffic-prague-1033-41640-a.wav,street_traffic,prague,1033,41640,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08245781598217128
11305,audio/street_traffic-lyon-1029-41652-a.wav,street_traffic,lyon,1029,41652,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.020853231454950653
11306,audio/street_traffic-prague-1006-41673-a.wav,street_traffic,prague,1006,41673,a,8,street_traffic,346.0,357.0,0.969187675070028,0.057943330149633876
11307,audio/street_traffic-lisbon-1067-41681-a.wav,street_traffic,lisbon,1067,41681,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013769500159184973
11308,audio/street_traffic-lyon-1029-41685-a.wav,street_traffic,lyon,1029,41685,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013849092645654251
11309,audio/street_traffic-lyon-1029-41695-a.wav,street_traffic,lyon,1029,41695,a,8,street_traffic,353.0,357.0,0.988795518207283,0.013928685132123527
11310,audio/street_traffic-lisbon-1076-41699-a.wav,street_traffic,lisbon,1076,41699,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04027379815345431
11311,audio/street_traffic-prague-1006-41700-a.wav,street_traffic,prague,1006,41700,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06900668576886342
11312,audio/street_traffic-lisbon-1067-41712-a.wav,street_traffic,lisbon,1067,41712,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028175740210124166
11313,audio/street_traffic-prague-1033-41722-a.wav,street_traffic,prague,1033,41722,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.02093282394141993
11314,audio/street_traffic-prague-1033-41734-a.wav,street_traffic,prague,1033,41734,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08898439987265203
11315,audio/street_traffic-lyon-1029-41758-a.wav,street_traffic,lyon,1029,41758,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04608404966571156
11316,audio/street_traffic-prague-1006-41769-a.wav,street_traffic,prague,1006,41769,a,8,street_traffic,286.0,357.0,0.8011204481792717,0.7496816300541229
11317,audio/street_traffic-lyon-1029-41774-a.wav,street_traffic,lyon,1029,41774,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.034304361668258516
11318,audio/street_traffic-lisbon-1008-41784-a.wav,street_traffic,lisbon,1008,41784,a,8,street_traffic,335.0,357.0,0.938375350140056,0.13928685132123528
11320,audio/street_traffic-lyon-1045-41811-a.wav,street_traffic,lyon,1045,41811,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.11254377586755811
11322,audio/street_traffic-lisbon-1076-41896-a.wav,street_traffic,lisbon,1076,41896,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.046163642152180835
11323,audio/street_traffic-lisbon-1076-41900-a.wav,street_traffic,lisbon,1076,41900,a,8,street_traffic,299.0,357.0,0.8375350140056023,0.602196752626552
11324,audio/street_traffic-lisbon-1008-41911-a.wav,street_traffic,lisbon,1008,41911,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05213307863737663
11325,audio/street_traffic-lyon-1045-41938-a.wav,street_traffic,lyon,1045,41938,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.0690862782553327
11326,audio/street_traffic-lyon-1110-41987-a.wav,street_traffic,lyon,1110,41987,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08253740846864056
11327,audio/street_traffic-lisbon-1067-41990-a.wav,street_traffic,lisbon,1067,41990,a,8,street_traffic,346.0,357.0,0.969187675070028,0.058022922636103154
11328,audio/street_traffic-lisbon-1076-41991-a.wav,street_traffic,lisbon,1076,41991,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021012416427889206
11329,audio/street_traffic-lyon-1110-42007-a.wav,street_traffic,lyon,1110,42007,a,8,street_traffic,355.0,357.0,0.9943977591036415,0.004377586755810251
11330,audio/street_traffic-prague-1033-42008-a.wav,street_traffic,prague,1033,42008,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014008277618592805
11331,audio/street_traffic-prague-1033-42009-a.wav,street_traffic,prague,1033,42009,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05810251512257243
11332,audio/street_traffic-lisbon-1067-42014-a.wav,street_traffic,lisbon,1067,42014,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.02825533269659344
11333,audio/street_traffic-lyon-1045-42025-a.wav,street_traffic,lyon,1045,42025,a,8,street_traffic,320.0,357.0,0.896358543417367,0.32338427252467367
11334,audio/street_traffic-lyon-1029-42029-a.wav,street_traffic,lyon,1029,42029,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.06335561922954473
11335,audio/street_traffic-lisbon-1008-42033-a.wav,street_traffic,lisbon,1008,42033,a,8,street_traffic,319.0,357.0,0.8935574229691877,0.3379496975485514
11336,audio/street_traffic-lisbon-1008-42042-a.wav,street_traffic,lisbon,1008,42042,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014087870105062083
11337,audio/street_traffic-lyon-1110-42045-a.wav,street_traffic,lyon,1110,42045,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15934415791149315
11338,audio/street_traffic-lisbon-1067-42067-a.wav,street_traffic,lisbon,1067,42067,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04035339063992359
11339,audio/street_traffic-lyon-1029-42079-a.wav,street_traffic,lyon,1029,42079,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05818210760904171
11340,audio/street_traffic-prague-1006-42102-a.wav,street_traffic,prague,1006,42102,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09686405603311048
11343,audio/street_traffic-lisbon-1067-42133-a.wav,street_traffic,lisbon,1067,42133,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.034383954154727794
11345,audio/street_traffic-prague-1006-42179-a.wav,street_traffic,prague,1006,42179,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014167462591531359
11346,audio/street_traffic-prague-1033-42229-a.wav,street_traffic,prague,1033,42229,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08261700095510983
11347,audio/street_traffic-prague-1033-42233-a.wav,street_traffic,prague,1033,42233,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05221267112384591
11348,audio/street_traffic-prague-1006-42249-a.wav,street_traffic,prague,1006,42249,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04043298312639287
11349,audio/street_traffic-lyon-1029-42252-a.wav,street_traffic,lyon,1029,42252,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021092008914358484
11350,audio/street_traffic-prague-1033-42262-a.wav,street_traffic,prague,1033,42262,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.008198026106335563
11351,audio/street_traffic-lisbon-1008-42290-a.wav,street_traffic,lisbon,1008,42290,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.1301337153772684
11352,audio/street_traffic-lisbon-1076-42301-a.wav,street_traffic,lisbon,1076,42301,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04624323463865011
11353,audio/street_traffic-lisbon-1076-42303-a.wav,street_traffic,lisbon,1076,42303,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014247055078000637
11355,audio/street_traffic-lyon-1110-42307-a.wav,street_traffic,lyon,1110,42307,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.02117160140082776
11356,audio/street_traffic-lyon-1045-42314-a.wav,street_traffic,lyon,1045,42314,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014326647564469915
11357,audio/street_traffic-lisbon-1076-42325-a.wav,street_traffic,lisbon,1076,42325,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.052292263610315186
11358,audio/street_traffic-lisbon-1076-42341-a.wav,street_traffic,lisbon,1076,42341,a,8,street_traffic,322.0,357.0,0.9019607843137255,0.29377586755810253
11359,audio/street_traffic-prague-1006-42354-a.wav,street_traffic,prague,1006,42354,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03446354664119707
11361,audio/street_traffic-lyon-1110-42363-a.wav,street_traffic,lyon,1110,42363,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.052371856096784464
11362,audio/street_traffic-lyon-1029-42366-a.wav,street_traffic,lyon,1029,42366,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10506208213944604
11363,audio/street_traffic-lisbon-1076-42372-a.wav,street_traffic,lisbon,1076,42372,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04632282712511939
11364,audio/street_traffic-lyon-1045-42396-a.wav,street_traffic,lyon,1045,42396,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.040512575612862145
11365,audio/street_traffic-lisbon-1067-42434-a.wav,street_traffic,lisbon,1067,42434,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08269659344157912
11366,audio/street_traffic-lyon-1029-42457-a.wav,street_traffic,lyon,1029,42457,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014406240050939191
11367,audio/street_traffic-lyon-1029-42465-a.wav,street_traffic,lyon,1029,42465,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028334925183062718
11368,audio/street_traffic-lyon-1029-42478-a.wav,street_traffic,lyon,1029,42478,a,8,street_traffic,312.0,357.0,0.8739495798319328,0.43712193568927094
11370,audio/street_traffic-lisbon-1076-42506-a.wav,street_traffic,lisbon,1076,42506,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15942375039796244
11371,audio/street_traffic-lyon-1029-42514-a.wav,street_traffic,lyon,1029,42514,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.13021330786373767
11372,audio/street_traffic-lyon-1045-42523-a.wav,street_traffic,lyon,1045,42523,a,8,street_traffic,355.0,357.0,0.9943977591036415,0.004457179242279528
11373,audio/street_traffic-prague-1033-42546-a.wav,street_traffic,prague,1033,42546,a,8,street_traffic,315.0,357.0,0.8823529411764706,0.3965297675899395
11374,audio/street_traffic-lyon-1110-42547-a.wav,street_traffic,lyon,1110,42547,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15950334288443171
11375,audio/street_traffic-lisbon-1067-42550-a.wav,street_traffic,lisbon,1067,42550,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04640241961158867
11377,audio/street_traffic-prague-1006-42591-a.wav,street_traffic,prague,1006,42591,a,8,street_traffic,299.0,357.0,0.8375350140056023,0.6022763451130213
11378,audio/street_traffic-lisbon-1067-42607-a.wav,street_traffic,lisbon,1067,42607,a,8,street_traffic,289.0,357.0,0.8095238095238095,0.7223018147086915
11379,audio/street_traffic-prague-1033-42632-a.wav,street_traffic,prague,1033,42632,a,8,street_traffic,335.0,357.0,0.938375350140056,0.13936644380770455
11380,audio/street_traffic-lyon-1110-42634-a.wav,street_traffic,lyon,1110,42634,a,8,street_traffic,332.0,357.0,0.9299719887955182,0.1718401782871697
11381,audio/street_traffic-prague-1033-42648-a.wav,street_traffic,prague,1033,42648,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12113976440624005
11382,audio/street_traffic-lisbon-1008-42652-a.wav,street_traffic,lisbon,1008,42652,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09694364851957975
11383,audio/street_traffic-prague-1033-42655-a.wav,street_traffic,prague,1033,42655,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.02125119388729704
11385,audio/street_traffic-lisbon-1008-42673-a.wav,street_traffic,lisbon,1008,42673,a,8,street_traffic,329.0,357.0,0.9215686274509803,0.2039955428207577
11386,audio/street_traffic-prague-1006-42682-a.wav,street_traffic,prague,1006,42682,a,8,street_traffic,324.0,357.0,0.907563025210084,0.2668736071314868
11387,audio/street_traffic-lyon-1045-42698-a.wav,street_traffic,lyon,1045,42698,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06916587074180197
11388,audio/street_traffic-lisbon-1076-42699-a.wav,street_traffic,lisbon,1076,42699,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10514167462591531
11389,audio/street_traffic-prague-1006-42706-a.wav,street_traffic,prague,1006,42706,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.1052212671123846
11390,audio/street_traffic-lyon-1110-42723-a.wav,street_traffic,lyon,1110,42723,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12121935689270932
11391,audio/street_traffic-lisbon-1008-42733-a.wav,street_traffic,lisbon,1008,42733,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03454313912766635
11392,audio/street_traffic-prague-1006-42750-a.wav,street_traffic,prague,1006,42750,a,8,street_traffic,319.0,357.0,0.8935574229691877,0.3380292900350207
11393,audio/street_traffic-prague-1033-42766-a.wav,street_traffic,prague,1033,42766,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03462273161413563
11394,audio/street_traffic-lisbon-1076-42777-a.wav,street_traffic,lisbon,1076,42777,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028414517669531996
11395,audio/street_traffic-prague-1006-42779-a.wav,street_traffic,prague,1006,42779,a,8,street_traffic,325.0,357.0,0.9103641456582633,0.25198981216173194
11397,audio/street_traffic-lyon-1029-42790-a.wav,street_traffic,lyon,1029,42790,a,8,street_traffic,335.0,357.0,0.938375350140056,0.13944603629417382
11398,audio/street_traffic-lyon-1029-42807-a.wav,street_traffic,lyon,1029,42807,a,8,street_traffic,330.0,357.0,0.9243697478991597,0.19277300222858962
11400,audio/street_traffic-lisbon-1076-42830-a.wav,street_traffic,lisbon,1076,42830,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.034702324100604906
11401,audio/street_traffic-prague-1006-42851-a.wav,street_traffic,prague,1006,42851,a,8,street_traffic,335.0,357.0,0.938375350140056,0.13952562878064312
11402,audio/street_traffic-lisbon-1067-42864-a.wav,street_traffic,lisbon,1067,42864,a,8,street_traffic,311.0,357.0,0.8711484593837535,0.4519261381725565
11403,audio/street_traffic-lyon-1110-42895-a.wav,street_traffic,lyon,1110,42895,a,8,street_traffic,331.0,357.0,0.927170868347339,0.18361986628462273
11404,audio/street_traffic-lisbon-1067-42899-a.wav,street_traffic,lisbon,1067,42899,a,8,street_traffic,336.0,357.0,0.9411764705882353,0.13029290035020694
11405,audio/street_traffic-lyon-1045-42929-a.wav,street_traffic,lyon,1045,42929,a,8,street_traffic,331.0,357.0,0.927170868347339,0.183699458771092
11406,audio/street_traffic-lisbon-1008-42932-a.wav,street_traffic,lisbon,1008,42932,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014485832537408469
11407,audio/street_traffic-lisbon-1008-42945-a.wav,street_traffic,lisbon,1008,42945,a,8,street_traffic,332.0,357.0,0.9299719887955182,0.17191977077363896
11409,audio/street_traffic-prague-1033-42964-a.wav,street_traffic,prague,1033,42964,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021330786373766317
11410,audio/street_traffic-lyon-1045-42969-a.wav,street_traffic,lyon,1045,42969,a,8,street_traffic,334.0,357.0,0.9355742296918768,0.14923591212989493
11411,audio/street_traffic-lisbon-1008-42978-a.wav,street_traffic,lisbon,1008,42978,a,8,street_traffic,347.0,357.0,0.9719887955182073,0.05245144858325374
11412,audio/street_traffic-lyon-1110-42981-a.wav,street_traffic,lyon,1110,42981,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.063435211716014
11414,audio/street_traffic-prague-1006-43032-a.wav,street_traffic,prague,1006,43032,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.09702324100604903
11415,audio/street_traffic-prague-1006-43046-a.wav,street_traffic,prague,1006,43046,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03478191658707418
11416,audio/street_traffic-lyon-1045-43056-a.wav,street_traffic,lyon,1045,43056,a,8,street_traffic,337.0,357.0,0.9439775910364145,0.12129894937917861
11417,audio/street_traffic-lisbon-1067-43088-a.wav,street_traffic,lisbon,1067,43088,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07617000955109837
11418,audio/street_traffic-prague-1006-43091-a.wav,street_traffic,prague,1006,43091,a,8,street_traffic,312.0,357.0,0.8739495798319328,0.4372015281757402
11419,audio/street_traffic-prague-1006-43131-a.wav,street_traffic,prague,1006,43131,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06924546322827126
11420,audio/street_traffic-prague-1006-43150-a.wav,street_traffic,prague,1006,43150,a,8,street_traffic,321.0,357.0,0.8991596638655462,0.30897803247373445
11421,audio/street_traffic-lisbon-1067-43161-a.wav,street_traffic,lisbon,1067,43161,a,8,street_traffic,332.0,357.0,0.9299719887955182,0.17199936326010826
11422,audio/street_traffic-lyon-1110-43164-a.wav,street_traffic,lyon,1110,43164,a,8,street_traffic,299.0,357.0,0.8375350140056023,0.6023559375994906
11423,audio/street_traffic-lyon-1045-43174-a.wav,street_traffic,lyon,1045,43174,a,8,street_traffic,340.0,357.0,0.9523809523809523,0.0971028334925183
11425,audio/street_traffic-lisbon-1067-43189-a.wav,street_traffic,lisbon,1067,43189,a,8,street_traffic,342.0,357.0,0.957983193277311,0.08277618592804839
11426,audio/street_traffic-lyon-1029-43208-a.wav,street_traffic,lyon,1029,43208,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014565425023877745
11427,audio/street_traffic-lyon-1110-43214-a.wav,street_traffic,lyon,1110,43214,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06932505571474053
11428,audio/street_traffic-lisbon-1008-43217-a.wav,street_traffic,lisbon,1008,43217,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014645017510347023
11430,audio/street_traffic-lyon-1029-43250-a.wav,street_traffic,lyon,1029,43250,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028494110156001274
11431,audio/street_traffic-lyon-1110-43260-a.wav,street_traffic,lyon,1110,43260,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05826170009551098
11432,audio/street_traffic-prague-1006-43271-a.wav,street_traffic,prague,1006,43271,a,8,street_traffic,346.0,357.0,0.969187675070028,0.05834129258198026
11433,audio/street_traffic-lisbon-1067-43273-a.wav,street_traffic,lisbon,1067,43273,a,8,street_traffic,339.0,357.0,0.9495798319327731,0.10530085959885387
11434,audio/street_traffic-lyon-1029-43279-a.wav,street_traffic,lyon,1029,43279,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014724609996816301
11435,audio/street_traffic-lyon-1029-43289-a.wav,street_traffic,lyon,1029,43289,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.034861509073543455
11436,audio/street_traffic-lisbon-1008-43316-a.wav,street_traffic,lisbon,1008,43316,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.0890639923591213
11437,audio/street_traffic-lyon-1029-43321-a.wav,street_traffic,lyon,1029,43321,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04648201209805794
11438,audio/street_traffic-lisbon-1076-43323-a.wav,street_traffic,lisbon,1076,43323,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.028573702642470552
11439,audio/street_traffic-lisbon-1067-43328-a.wav,street_traffic,lisbon,1067,43328,a,8,street_traffic,325.0,357.0,0.9103641456582633,0.2520694046482012
11440,audio/street_traffic-lisbon-1067-43357-a.wav,street_traffic,lisbon,1067,43357,a,8,street_traffic,338.0,357.0,0.9467787114845938,0.11262336835402738
11441,audio/street_traffic-lisbon-1076-43394-a.wav,street_traffic,lisbon,1076,43394,a,8,street_traffic,326.0,357.0,0.9131652661064426,0.24044890162368673
11442,audio/street_traffic-lisbon-1076-43443-a.wav,street_traffic,lisbon,1076,43443,a,8,street_traffic,352.0,357.0,0.9859943977591037,0.021410378860235595
11443,audio/street_traffic-prague-1006-43449-a.wav,street_traffic,prague,1006,43449,a,8,street_traffic,343.0,357.0,0.9607843137254902,0.07624960203756766
11445,audio/street_traffic-lyon-1110-43511-a.wav,street_traffic,lyon,1110,43511,a,8,street_traffic,348.0,357.0,0.9747899159663865,0.04656160458452722
11446,audio/street_traffic-lisbon-1076-43554-a.wav,street_traffic,lisbon,1076,43554,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014804202483285577
11449,audio/street_traffic-lyon-1110-43593-a.wav,street_traffic,lyon,1110,43593,a,8,street_traffic,351.0,357.0,0.9831932773109243,0.02865329512893983
11450,audio/street_traffic-lisbon-1067-43607-a.wav,street_traffic,lisbon,1067,43607,a,8,street_traffic,349.0,357.0,0.9775910364145658,0.04059216809933142
11451,audio/street_traffic-lisbon-1067-43621-a.wav,street_traffic,lisbon,1067,43621,a,8,street_traffic,328.0,357.0,0.9187675070028011,0.21553645335880292
11453,audio/street_traffic-lisbon-1067-43641-a.wav,street_traffic,lisbon,1067,43641,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014883794969754855
11454,audio/street_traffic-prague-1006-43649-a.wav,street_traffic,prague,1006,43649,a,8,street_traffic,344.0,357.0,0.9635854341736695,0.06940464820120981
11455,audio/street_traffic-lyon-1029-43661-a.wav,street_traffic,lyon,1029,43661,a,8,street_traffic,346.0,357.0,0.969187675070028,0.058420885068449536
11456,audio/street_traffic-lisbon-1076-43662-a.wav,street_traffic,lisbon,1076,43662,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15958293537090099
11457,audio/street_traffic-lisbon-1067-43666-a.wav,street_traffic,lisbon,1067,43666,a,8,street_traffic,329.0,357.0,0.9215686274509803,0.20407513530722698
11458,audio/street_traffic-lisbon-1008-43683-a.wav,street_traffic,lisbon,1008,43683,a,8,street_traffic,353.0,357.0,0.988795518207283,0.014963387456224133
11459,audio/street_traffic-lisbon-1076-43684-a.wav,street_traffic,lisbon,1076,43684,a,8,street_traffic,353.0,357.0,0.988795518207283,0.01504297994269341
11460,audio/street_traffic-lyon-1029-43689-a.wav,street_traffic,lyon,1029,43689,a,8,street_traffic,321.0,357.0,0.8991596638655462,0.3090576249602038
11461,audio/street_traffic-lyon-1045-43695-a.wav,street_traffic,lyon,1045,43695,a,8,street_traffic,354.0,357.0,0.9915966386554622,0.008277618592804839
11462,audio/street_traffic-lyon-1045-43707-a.wav,street_traffic,lyon,1045,43707,a,8,street_traffic,333.0,357.0,0.9327731092436975,0.15966252785737026
11463,audio/street_traffic-lisbon-1008-43731-a.wav,street_traffic,lisbon,1008,43731,a,8,street_traffic,345.0,357.0,0.9663865546218487,0.06351480420248329
11464,audio/street_traffic-prague-1033-43734-a.wav,street_traffic,prague,1033,43734,a,8,street_traffic,346.0,357.0,0.969187675070028,0.058500477554918814
11465,audio/street_traffic-lisbon-1076-43739-a.wav,street_traffic,lisbon,1076,43739,a,8,street_traffic,350.0,357.0,0.9803921568627451,0.03494110156001273
11466,audio/street_traffic-lisbon-1076-43745-a.wav,street_traffic,lisbon,1076,43745,a,8,street_traffic,341.0,357.0,0.9551820728291317,0.08914358484559058
